time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-01-07T18:42:45.813Z,38.3316,-118.887,10.1,3,ml,26,45.55,0.026,0.1654,nn,nn00572872,2018-07-02T18:20:13.009Z,"31km SW of Hawthorne, Nevada",earthquake,,1,0.32,15,reviewed,nn,nn
2017-01-07T03:30:49.984Z,37.9929,-118.2282,8.4,2.9,ml,52,30.01,0.338,0.1932,nn,nn00572803,2018-07-02T18:20:06.003Z,"68km SSE of Hawthorne, Nevada",earthquake,,0.9,0.36,33,reviewed,nn,nn
2017-01-06T16:36:15.515Z,38.4232,-118.9005,8.2,3,ml,23,61.89,0.067,0.1446,nn,nn00572706,2018-07-02T18:19:53.268Z,"26km WSW of Hawthorne, Nevada",earthquake,,1.2,0.32,17,reviewed,nn,nn
2017-01-06T06:55:47.780Z,32.4018333,-115.2538333,3.13,3.33,ml,23,114,0.04673,0.34,ci,ci37781192,2017-03-27T23:53:24.040Z,"8km NW of Delta, B.C., MX",earthquake,0.6,0.72,0.145,218,reviewed,ci,ci
2017-01-06T05:20:05.750Z,41.135,-121.675,5.69,2.77,md,31,53,0.1465,0.07,nc,nc72748735,2017-01-09T19:48:02.339Z,"28km N of Burney, California",earthquake,0.23,1.83,0.184,40,reviewed,nc,nc
2017-01-06T04:14:25.276Z,38.3846,-118.8878,11.6,2.9,ml,36,56.17,0.029,0.1883,nn,nn00572645,2018-07-02T18:19:56.344Z,"27km SW of Hawthorne, Nevada",earthquake,,0.7,0.4,24,reviewed,nn,nn
2017-01-06T00:18:29.461Z,38.3401,-118.8954,9.4,2.8,ml,30,64.22,0.017,0.2207,nn,nn00572613,2018-07-02T18:19:56.091Z,"30km ENE of Bridgeport, California",earthquake,,1,0.35,21,reviewed,nn,nn
2017-01-05T19:18:55.694Z,38.4218,-118.8978,8.5,3.2,ml,36,59.04,0.066,0.1881,nn,nn00572515,2018-07-02T18:19:27.171Z,"26km WSW of Hawthorne, Nevada",earthquake,,0.9,0.29,21,reviewed,nn,nn
2017-01-05T05:35:05.834Z,38.3697,-118.8889,7.7,2.6,ml,28,56.2,0.014,0.2084,nn,nn00572466,2018-07-02T18:19:26.774Z,"29km SW of Hawthorne, Nevada",earthquake,,0.9,0.34,19,reviewed,nn,nn
2017-01-04T07:31:17.233Z,38.3871,-118.8862,9.8,2.8,ml,34,56.37,0.032,0.1881,nn,nn00572293,2018-07-02T18:19:08.369Z,"27km SW of Hawthorne, Nevada",earthquake,,0.8,0.31,20,reviewed,nn,nn
2017-01-04T06:48:42.820Z,33.0683333,-116.0645,13.73,3.03,ml,87,34,0.198,0.23,ci,ci37780256,2017-03-27T23:53:22.040Z,"10km SE of Ocotillo Wells, CA",earthquake,0.15,0.66,0.134,170,reviewed,ci,ci
2017-01-04T06:11:25.560Z,34.9825,-116.8363333,2.07,2.52,ml,35,54,0.1698,0.12,ci,ci37780240,2017-02-08T20:00:48.446Z,"19km ENE of Barstow, CA",earthquake,0.12,0.61,0.127,115,reviewed,ci,ci
2017-01-04T02:35:24.440Z,34.3373333,-117.1641667,1.84,2.58,ml,109,23,0.1199,0.14,ci,ci37780048,2017-02-08T21:13:29.851Z,"10km NNE of Lake Arrowhead, CA",earthquake,0.09,0.32,0.138,166,reviewed,ci,ci
2017-01-02T22:20:30.280Z,36.0235,-117.7841667,1.87,2.67,ml,30,42,0.01542,0.12,ci,ci37779296,2017-02-08T20:02:14.562Z,"15km NE of Little Lake, CA",earthquake,0.12,0.13,0.143,69,reviewed,ci,ci
2017-01-02T19:32:19.152Z,38.4035,-118.9237,10.1,2.6,ml,37,57.33,0.052,0.2017,nn,nn00572087,2018-07-02T18:18:33.724Z,"29km WSW of Hawthorne, Nevada",earthquake,,0.9,0.26,23,reviewed,nn,nn
2017-01-02T18:10:48.120Z,37.4111667,-118.5086667,8,2.88,md,42,43,0.06603,0.08,nc,nc72747255,2018-07-02T18:18:16.805Z,"7km NW of West Bishop, California",earthquake,0.25,0.72,0.232,40,reviewed,nc,nc
2017-01-02T18:01:16.428Z,38.3908,-118.9035,8.1,2.9,ml,40,55.74,0.035,0.1785,nn,nn00572073,2018-07-02T18:18:32.593Z,"28km WSW of Hawthorne, Nevada",earthquake,,0.8,0.39,24,reviewed,nn,nn
2017-01-02T13:05:08.707Z,38.3889,-118.9285,7.8,3.6,ml,39,54.45,0.042,0.1549,nn,nn00572034,2018-07-02T18:18:29.654Z,"30km WSW of Hawthorne, Nevada",earthquake,,0.8,0.32,24,reviewed,nn,nn
2017-01-02T05:33:39.579Z,38.3594,-118.9012,8.1,2.5,ml,29,54.38,0.006,0.1695,nn,nn00572000,2018-07-02T18:18:18.837Z,"30km SW of Hawthorne, Nevada",earthquake,,0.9,0.33,18,reviewed,nn,nn
2017-01-02T03:42:36.150Z,37.5741667,-118.8445,3.78,2.91,ml,41,44,0.02,0.04,nc,nc72747050,2018-07-02T18:18:16.046Z,"13km SE of Mammoth Lakes, California",earthquake,0.15,0.4,0.306,11,reviewed,nc,nc
2017-01-02T02:11:09.960Z,38.7012,-118.4766,10.1,3.8,ml,39,63.97,0.082,0.1942,nn,nn00571967,2018-07-02T18:18:22.189Z,"23km NNE of Hawthorne, Nevada",earthquake,,1,0.25,19,reviewed,nn,nn
2017-01-02T00:07:40.506Z,38.3842,-118.9238,6.7,2.6,ml,32,54.45,0.036,0.1877,nn,nn00571959,2018-07-02T18:18:18.382Z,"30km WSW of Hawthorne, Nevada",earthquake,,0.9,0.22,19,reviewed,nn,nn
2017-01-01T23:50:39.790Z,32.9668333,-115.5628333,9.88,2.56,ml,47,75,0.06521,0.24,ci,ci37778160,2017-02-08T19:29:28.438Z,"3km WSW of Brawley, CA",earthquake,0.21,0.52,0.236,24,reviewed,ci,ci
2017-01-01T10:10:41.620Z,32.9735,-115.5466667,5.59,2.61,ml,36,76,0.07105,0.26,ci,ci37777136,2017-02-08T20:00:39.548Z,"2km WSW of Brawley, CA",earthquake,0.24,0.56,0.182,51,reviewed,ci,ci
2017-01-01T09:36:29.123Z,38.389,-118.9152,7.9,3,ml,34,55.09,0.036,0.2113,nn,nn00571865,2018-07-02T18:17:49.154Z,"29km WSW of Hawthorne, Nevada",earthquake,,1,0.32,19,reviewed,nn,nn
2017-01-01T04:08:32.380Z,32.9793333,-115.5471667,10.85,2.77,ml,44,77,0.06562,0.25,ci,ci37776536,2017-02-08T20:54:26.836Z,"2km W of Brawley, CA",earthquake,0.21,0.5,0.214,76,reviewed,ci,ci
2017-01-01T03:02:10.710Z,32.9771667,-115.5421667,10.68,2.5,ml,46,76,0.06948,0.26,ci,ci37776368,2017-02-08T19:33:36.128Z,"1km W of Brawley, CA",earthquake,0.29,0.51,0.239,24,reviewed,ci,ci
2017-01-01T02:50:06.790Z,32.9776667,-115.5455,11.34,3.13,ml,46,76,0.06773,0.24,ci,ci37776336,2017-03-27T23:53:16.040Z,"1km W of Brawley, CA",earthquake,0.22,0.47,0.175,214,reviewed,ci,ci
2017-01-01T02:07:41.780Z,32.9731667,-115.5536667,9.35,2.94,ml,67,39,0.06912,0.26,ci,ci37776160,2017-02-08T19:26:55.080Z,"2km WSW of Brawley, CA",earthquake,0.18,0.46,0.144,152,reviewed,ci,ci
2017-01-01T02:01:40.300Z,32.9656667,-115.5451667,11.47,2.53,ml,51,75,0.06534,0.28,ci,ci37776128,2017-02-08T20:35:21.961Z,"2km SW of Brawley, CA",earthquake,0.26,0.46,0.21,27,reviewed,ci,ci
2017-01-01T01:42:35.140Z,32.9788333,-115.546,13.61,3.11,ml,47,76,0.0665,0.27,ci,ci37776080,2017-03-27T23:53:16.040Z,"2km W of Brawley, CA",earthquake,0.24,0.54,0.13,224,reviewed,ci,ci
2017-01-01T00:22:02.820Z,32.973,-115.5505,9.4,2.65,ml,42,75,0.07023,0.24,ci,ci37775896,2017-02-08T21:36:24.950Z,"2km WSW of Brawley, CA",earthquake,0.23,0.61,0.198,76,reviewed,ci,ci
2017-01-01T00:04:56.020Z,32.98,-115.5458333,11.5,2.68,ml,41,77,0.06553,0.26,ci,ci37775784,2017-02-08T21:33:00.874Z,"2km W of Brawley, CA",earthquake,0.24,0.46,0.196,64,reviewed,ci,ci
2016-12-31T23:48:13.270Z,32.9695,-115.5536667,8.08,2.88,ml,42,74,0.0681,0.25,ci,ci37775744,2017-02-08T19:44:55.400Z,"2km WSW of Brawley, CA",earthquake,0.23,0.69,0.172,79,reviewed,ci,ci
2016-12-31T23:25:27.120Z,32.9748333,-115.5388333,10.2,3.63,mw,47,77,0.07288,0.29,ci,ci37775608,2017-03-23T22:52:11.040Z,"1km WSW of Brawley, CA",earthquake,0.29,0.61,,4,reviewed,ci,ci
2016-12-31T23:13:51.730Z,32.9765,-115.5516667,5.84,2.64,ml,38,74,0.06663,0.21,ci,ci37775536,2017-02-08T21:06:15.414Z,"2km W of Brawley, CA",earthquake,0.19,0.46,0.144,60,reviewed,ci,ci
2016-12-31T23:06:56.130Z,32.975,-115.5458333,14.48,3.88,mw,49,76,0.06999,0.27,ci,ci37775504,2017-03-23T22:52:11.040Z,"2km WSW of Brawley, CA",earthquake,0.26,0.51,,4,reviewed,ci,ci
2016-12-31T22:58:12.930Z,32.9776667,-115.5451667,11.27,3.49,ml,45,76,0.06786,0.25,ci,ci37775432,2017-03-23T22:52:11.040Z,"1km W of Brawley, CA",earthquake,0.25,0.45,0.149,282,reviewed,ci,ci
2016-12-31T22:52:55.090Z,32.9748333,-115.5476667,5.96,2.88,ml,32,76,0.06949,0.23,ci,ci37775400,2017-02-08T20:32:24.774Z,"2km WSW of Brawley, CA",earthquake,0.29,0.55,0.292,18,reviewed,ci,ci
2016-12-31T22:52:04.680Z,32.9685,-115.5451667,6.34,2.92,ml,42,75,0.06811,0.27,ci,ci37775392,2017-02-08T19:51:14.703Z,"2km SW of Brawley, CA",earthquake,0.24,0.79,0.192,58,reviewed,ci,ci
2016-12-31T22:46:01.150Z,32.9701667,-115.5461667,6.25,2.64,ml,32,76,0.06959,0.25,ci,ci37775336,2017-02-08T19:55:00.540Z,"2km WSW of Brawley, CA",earthquake,0.31,0.88,0.14,54,reviewed,ci,ci
2016-12-31T22:42:26.150Z,32.971,-115.5498333,6.13,2.99,ml,17,75,0.06994,0.27,ci,ci37775304,2017-03-23T22:52:11.040Z,"2km WSW of Brawley, CA",earthquake,0.42,1.56,0.163,9,reviewed,ci,ci
2016-12-31T22:41:26.530Z,32.9745,-115.5483333,9.7,3.74,mw,47,76,0.06956,0.25,ci,ci37775296,2017-03-23T22:52:11.040Z,"2km WSW of Brawley, CA",earthquake,0.25,0.61,,4,reviewed,ci,ci
2016-12-31T22:33:10.480Z,32.965,-115.5418333,10.05,2.71,ml,38,75,0.06531,0.27,ci,ci37775272,2017-02-08T21:51:45.266Z,"2km SW of Brawley, CA",earthquake,0.28,0.59,0.174,25,reviewed,ci,ci
2016-12-31T22:32:22.760Z,32.9715,-115.5433333,10.3,2.82,ml,40,76,0.07135,0.26,ci,ci37775264,2017-02-08T21:27:26.107Z,"2km WSW of Brawley, CA",earthquake,0.23,0.53,0.209,58,reviewed,ci,ci
2016-12-31T22:26:41.019Z,38.3583,-118.9031,5.9,3.4,ml,47,54.25,0.007,0.2072,nn,nn00571780,2018-07-02T18:12:44.519Z,"30km SW of Hawthorne, Nevada",earthquake,,0.9,0.28,23,reviewed,nn,nn
2016-12-31T22:02:41.810Z,32.984,-115.5486667,11.36,2.55,ml,51,76,0.0609,0.25,ci,ci37775144,2017-02-08T20:14:40.811Z,"2km WNW of Brawley, CA",earthquake,0.24,0.45,0.199,30,reviewed,ci,ci
2016-12-31T21:49:38.970Z,32.9726667,-115.5346667,3.92,3.29,ml,36,77,0.0743,0.35,ci,ci37775056,2017-03-23T22:52:11.040Z,"1km SSW of Brawley, CA",earthquake,0.41,0.8,0.148,237,reviewed,ci,ci
2016-12-31T21:49:30.510Z,32.9791667,-115.5478333,9.64,3.28,ml,39,77,0.06552,0.27,ci,ci37775048,2017-03-23T22:52:11.040Z,"2km W of Brawley, CA",earthquake,0.26,0.65,0.157,207,reviewed,ci,ci
2016-12-31T21:21:50.940Z,32.9713333,-115.5486667,3.62,2.5,ml,37,76,0.0704,0.23,ci,ci37774936,2017-02-08T19:37:40.939Z,"2km WSW of Brawley, CA",earthquake,0.25,0.4,0.158,22,reviewed,ci,ci
2016-12-31T21:12:50.680Z,32.9745,-115.5445,7.67,2.61,ml,39,76,0.07093,0.27,ci,ci37774904,2017-02-08T21:05:21.609Z,"1km WSW of Brawley, CA",earthquake,0.24,0.62,0.156,66,reviewed,ci,ci
2016-12-30T16:18:24.000Z,38.0556667,-112.8093333,11.09,2.54,ml,24,55,0.1566,0.18,uu,uu60178442,2017-03-23T22:52:10.040Z,"23km N of Parowan, Utah",earthquake,0.38,0.84,0.05,5,reviewed,uu,uu
2016-12-30T13:27:54.349Z,38.3646,-118.9001,7,2.5,ml,31,54.67,0.009,0.1803,nn,nn00571484,2018-07-02T18:11:59.106Z,"30km SW of Hawthorne, Nevada",earthquake,,0.8,0.33,20,reviewed,nn,nn
2016-12-30T10:27:03.378Z,38.8589,-116.3863,7.7,2.6,ml,11,102.96,0.571,0.2321,nn,nn00571451,2018-07-02T18:11:50.038Z,"74km N of Warm Springs, Nevada",earthquake,,4.3,0.27,7,reviewed,nn,nn
2016-12-30T05:33:14.180Z,33.5043333,-116.559,8.55,2.81,ml,119,23,0.03735,0.2,ci,ci37773784,2017-02-08T20:26:40.850Z,"12km ESE of Anza, CA",earthquake,0.11,0.23,0.148,149,reviewed,ci,ci
2016-12-30T03:15:25.313Z,38.3654,-118.8986,7,3,ml,59,54.78,0.009,0.1861,nn,nn00571375,2018-07-02T18:11:33.947Z,"30km SW of Hawthorne, Nevada",earthquake,,0.6,0.31,40,reviewed,nn,nn
2016-12-29T11:41:50.677Z,36.2846,-115.4212,8.2,2.8,ml,35,47.39,0.222,0.21,nn,nn00571218,2018-07-02T18:10:59.773Z,"20km N of Summerlin South, Nevada",earthquake,,1.5,0.28,19,reviewed,nn,nn
2016-12-29T04:54:20.366Z,38.3766,-118.8995,8.4,2.5,ml,31,56.34,0.133,0.177,nn,nn00571156,2018-07-02T18:10:49.403Z,"29km SW of Hawthorne, Nevada",earthquake,,1.8,0.32,16,reviewed,nn,nn
2016-12-29T01:13:17.520Z,34.1525,-116.704,10.05,2.76,ml,108,22,0.1228,0.15,ci,ci37773008,2017-02-08T21:09:47.953Z,"16km NW of Morongo Valley, CA",earthquake,0.1,0.26,0.192,25,reviewed,ci,ci
2016-12-29T00:22:18.669Z,38.4085,-118.9366,8.1,2.6,ml,31,57.23,0.143,0.196,nn,nn00571077,2018-07-02T18:10:37.892Z,"30km WSW of Hawthorne, Nevada",earthquake,,2.3,0.32,21,reviewed,nn,nn
2016-12-28T22:52:51.357Z,38.3918,-118.9101,7.3,2.7,ml,32,55.47,0.131,0.198,nn,nn00571059,2018-07-02T18:09:41.463Z,"29km WSW of Hawthorne, Nevada",earthquake,,2.7,0.27,17,reviewed,nn,nn
2016-12-28T22:00:00.599Z,38.3993,-118.9119,9.4,3.7,ml,40,55.74,0.129,0.2164,nn,nn00571047,2018-07-02T18:09:39.509Z,"28km WSW of Hawthorne, Nevada",earthquake,,1.6,0.37,19,reviewed,nn,nn
2016-12-28T18:00:51.196Z,38.3173,-118.7826,6.7,2.8,ml,33,33.03,0.141,0.1867,nn,nn00570973,2018-07-02T18:09:52.273Z,"26km SSW of Hawthorne, Nevada",earthquake,,1.9,0.3,15,reviewed,nn,nn
2016-12-28T17:57:47.230Z,34.1498333,-116.7083333,10.91,2.56,ml,51,46,0.1218,0.2,ci,ci37772696,2017-02-10T10:28:10.515Z,"16km NW of Morongo Valley, CA",earthquake,0.2,0.75,0.109,21,reviewed,ci,ci
2016-12-28T17:56:59.830Z,34.1513333,-116.7071667,10.92,3.92,mw,117,25,0.1228,0.16,ci,ci37772688,2020-04-04T06:34:05.712Z,"16km NW of Morongo Valley, CA",earthquake,0.1,0.48,,6,reviewed,ci,ci
2016-12-28T16:28:21.906Z,38.3438,-118.8833,11.1,3.7,ml,32,54.78,0.146,0.1912,nn,nn00571072,2018-07-02T18:10:36.124Z,"30km SW of Hawthorne, Nevada",earthquake,,1.4,0.33,16,reviewed,nn,nn
2016-12-28T16:27:58.808Z,38.3474,-118.8843,9.4,2.6,ml,13,134.91,0.144,0.1852,nn,nn00579494,2018-07-02T18:09:49.106Z,"30km SW of Hawthorne, Nevada",earthquake,,2.3,0.27,7,reviewed,nn,nn
2016-12-28T15:01:21.136Z,38.3792,-118.9171,7.4,2.7,ml,33,54.55,0.142,0.1642,nn,nn00570936,2018-07-02T18:09:43.396Z,"30km WSW of Hawthorne, Nevada",earthquake,,2.2,0.37,20,reviewed,nn,nn
2016-12-28T14:40:12.205Z,38.2987,-118.8221,7.2,3.5,ml,33,40.51,0.165,0.1957,nn,nn00570928,2018-07-02T18:10:24.244Z,"30km SW of Hawthorne, Nevada",earthquake,,2.5,0.28,20,reviewed,nn,nn
2016-12-28T13:49:43.413Z,38.3506,-118.8613,9.7,2.8,ml,31,55.65,0.131,0.171,nn,nn00570909,2018-07-02T18:10:20.732Z,"28km SW of Hawthorne, Nevada",earthquake,,1.3,0.41,17,reviewed,nn,nn
2016-12-28T12:34:55.348Z,38.3642,-118.9049,6.4,2.6,ml,28,55.43,0.144,0.1637,nn,nn00570868,2018-07-02T18:10:15.025Z,"30km SW of Hawthorne, Nevada",earthquake,,2.5,0.33,17,reviewed,nn,nn
2016-12-28T12:31:54.922Z,38.4087,-118.9123,11.7,3.5,ml,34,58.02,0.125,0.1601,nn,nn00570867,2018-07-02T18:10:14.279Z,"28km WSW of Hawthorne, Nevada",earthquake,,1.1,0.34,19,reviewed,nn,nn
2016-12-28T12:18:13.136Z,38.4091,-118.9101,12.9,3.9,ml,46,56.32,0.123,0.1815,nn,nn00570860,2018-07-02T18:10:13.321Z,"28km WSW of Hawthorne, Nevada",earthquake,,0.8,0.33,31,reviewed,nn,nn
2016-12-28T12:17:27.932Z,38.4074,-118.9163,10.8,2.8,ml,30,57.81,0.128,0.1694,nn,nn00570859,2018-07-02T18:10:13.086Z,"28km WSW of Hawthorne, Nevada",earthquake,,1.2,0.34,18,reviewed,nn,nn
2016-12-28T11:57:52.299Z,38.3744,-118.9031,8.7,2.5,ml,29,56.11,0.136,0.2055,nn,nn00570849,2018-07-02T18:10:11.421Z,"29km SW of Hawthorne, Nevada",earthquake,,1.8,0.3,17,reviewed,nn,nn
2016-12-28T11:45:47.964Z,38.3666,-118.9064,9.1,3,ml,31,55.53,0.143,0.179,nn,nn00570846,2018-07-02T18:10:09.892Z,"30km SW of Hawthorne, Nevada",earthquake,,1.6,0.32,18,reviewed,nn,nn
2016-12-28T11:21:22.963Z,38.3913,-118.88,11.2,2.5,ml,25,57.82,0.111,0.1682,nn,nn00576133,2018-07-02T18:10:07.610Z,"26km WSW of Hawthorne, Nevada",earthquake,,1.1,0.25,15,reviewed,nn,nn
2016-12-28T11:16:13.127Z,38.3578,-118.9094,6.6,2.6,ml,29,54.92,0.15,0.1946,nn,nn00570830,2018-07-02T18:10:07.121Z,"30km ENE of Bridgeport, California",earthquake,,2.9,0.37,18,reviewed,nn,nn
2016-12-28T10:56:52.316Z,38.3634,-118.9011,5.6,2.5,ml,26,55.48,0.142,0.1918,nn,nn00570814,2018-07-02T18:10:04.979Z,"30km SW of Hawthorne, Nevada",earthquake,,3.2,0.31,17,reviewed,nn,nn
2016-12-28T10:50:54.180Z,38.3818,-118.8927,8.1,2.5,ml,30,56.86,0.125,0.1887,nn,nn00570809,2018-07-02T18:10:04.301Z,"28km SW of Hawthorne, Nevada",earthquake,,1.9,0.35,18,reviewed,nn,nn
2016-12-28T10:31:50.335Z,38.3658,-118.9016,7.1,2.8,ml,29,54.66,0.141,0.1799,nn,nn00570797,2018-07-02T18:10:02.741Z,"30km SW of Hawthorne, Nevada",earthquake,,2.7,0.22,19,reviewed,nn,nn
2016-12-28T10:04:56.087Z,38.3411,-118.9191,7.8,3.1,ml,32,52.78,0.167,0.1713,nn,nn00570775,2018-07-02T18:10:00.088Z,"28km ENE of Bridgeport, California",earthquake,,2.3,0.29,19,reviewed,nn,nn
2016-12-28T09:56:33.183Z,38.3956,-118.9037,11.2,3,ml,29,55.96,0.125,0.1734,nn,nn00570770,2018-07-02T18:10:32.500Z,"28km WSW of Hawthorne, Nevada",earthquake,,1.2,0.27,18,reviewed,nn,nn
2016-12-28T09:54:09.135Z,38.3456,-118.8944,9.9,2.9,ml,20,68.11,0.151,0.1874,nn,nn00571017,2018-07-02T18:10:31.954Z,"30km ENE of Bridgeport, California",earthquake,,1.9,0.4,13,reviewed,nn,nn
2016-12-28T09:53:39.627Z,38.4096,-118.9225,11.2,2.5,ml,21,63.47,0.132,0.168,nn,nn00571347,2018-07-02T18:10:32.125Z,"29km WSW of Hawthorne, Nevada",earthquake,,2.2,0.15,13,reviewed,nn,nn
2016-12-28T09:45:57.517Z,38.3089,-118.785,7.4,2.5,ml,14,90.44,0.15,0.1252,nn,nn00572869,2018-07-02T18:10:30.893Z,"27km SSW of Hawthorne, Nevada",earthquake,,2.9,0.08,2,reviewed,nn,nn
2016-12-28T09:45:18.648Z,38.3892,-118.8836,11.1,2.8,ml,25,56.49,0.115,0.1642,nn,nn00570764,2018-07-02T18:10:30.688Z,"28km WSW of Hawthorne, Nevada",earthquake,,1.2,0.43,16,reviewed,nn,nn
2016-12-28T09:37:46.251Z,38.3531,-118.841,10.5,2.8,ml,22,54.75,0.12,0.1589,nn,nn00570755,2018-07-02T18:10:29.609Z,"27km SW of Hawthorne, Nevada",earthquake,,1.2,0.25,14,reviewed,nn,nn
2016-12-28T09:33:22.427Z,38.3855,-118.8948,9.8,3,ml,26,57.04,0.124,0.1642,nn,nn00570752,2018-07-02T18:10:28.897Z,"28km WSW of Hawthorne, Nevada",earthquake,,1.7,0.34,17,reviewed,nn,nn
2016-12-28T09:23:01.921Z,38.3496,-118.8905,10.2,3.1,ml,16,55.28,0.146,0.1541,nn,nn00570824,2018-07-02T18:10:27.535Z,"30km ENE of Bridgeport, California",earthquake,,1.6,0.23,11,reviewed,nn,nn
2016-12-28T09:22:35.176Z,38.4095,-118.9269,9.9,3,ml,26,49.62,0.135,0.1743,nn,nn00570819,2018-07-02T18:10:27.342Z,"29km WSW of Hawthorne, Nevada",earthquake,,1.7,0.33,12,reviewed,nn,nn
2016-12-28T09:19:57.499Z,38.3439,-118.9127,8.2,3,ml,23,54.02,0.162,0.1725,nn,nn00570745,2018-07-02T18:10:26.864Z,"29km ENE of Bridgeport, California",earthquake,,2.2,0.09,2,reviewed,nn,nn
2016-12-28T09:19:11.236Z,38.3831,-118.8957,9.6,2.6,ml,11,73.88,0.126,0.1165,nn,nn00580161,2018-07-02T18:10:26.717Z,"28km WSW of Hawthorne, Nevada",earthquake,,3.3,0,1,reviewed,nn,nn
2016-12-28T09:18:19.546Z,38.4038,-118.9146,10.9,2.8,ml,19,57.63,0.128,0.1599,nn,nn00571322,2018-07-02T18:10:26.567Z,"28km WSW of Hawthorne, Nevada",earthquake,,2.1,0,1,reviewed,nn,nn
2016-12-28T09:13:47.243Z,38.3777,-118.8957,8.8,5.5,ml,33,48.58,0.129,0.2187,nn,nn00570744,2020-05-21T01:43:17.438Z,"28km SW of Hawthorne, Nevada",earthquake,,2,0.26,18,reviewed,nn,nn
2016-12-28T09:11:37.312Z,38.3868,-118.8944,11.5,2.9,ml,24,57.12,0.123,0.1642,nn,nn00570741,2018-07-02T18:10:26.178Z,"28km WSW of Hawthorne, Nevada",earthquake,,1.4,0.28,16,reviewed,nn,nn
2016-12-28T09:08:58.287Z,38.3685,-118.8971,11.3,3.2,ml,31,48.6,0.136,0.1918,nn,nn00570738,2018-07-02T18:10:25.824Z,"29km SW of Hawthorne, Nevada",earthquake,,1.5,0.41,18,reviewed,nn,nn
2016-12-28T08:57:20.062Z,38.3619,-118.9092,9.9,3.8,ml,40,41.92,0.148,0.1737,nn,nn00570729,2018-07-02T18:10:33.608Z,"30km SW of Hawthorne, Nevada",earthquake,,1.4,0.27,22,reviewed,nn,nn
2016-12-28T08:50:33.040Z,38.3894,-118.8994,10.2,2.6,ml,18,88.9,0.125,0.161,nn,nn00570727,2018-07-02T18:09:27.165Z,"28km WSW of Hawthorne, Nevada",earthquake,,2.5,0.34,8,reviewed,nn,nn
2016-12-28T08:48:58.820Z,38.3905,-118.8923,11.3,3.5,ml,27,57.43,0.12,0.1945,nn,nn00570726,2018-07-02T18:09:29.511Z,"27km WSW of Hawthorne, Nevada",earthquake,,1.3,0.43,18,reviewed,nn,nn
2016-12-28T08:46:38.694Z,38.3924,-118.8625,10.2,2.6,ml,6,204.12,0.1,0.0918,nn,nn00579014,2018-07-02T18:09:34.828Z,"25km SW of Hawthorne, Nevada",earthquake,,2.8,0.22,3,reviewed,nn,nn
2016-12-28T08:46:24.244Z,38.3823,-118.8864,10.9,2.5,ml,11,135.31,0.121,0.1587,nn,nn00579013,2018-07-02T18:09:34.701Z,"27km SW of Hawthorne, Nevada",earthquake,,1.8,0.14,4,reviewed,nn,nn
2016-12-28T08:42:38.450Z,38.3941,-118.9003,10.7,2.5,ml,20,57.43,0.123,0.1789,nn,nn00570722,2018-07-02T18:09:34.411Z,"28km WSW of Hawthorne, Nevada",earthquake,,1.6,0.41,11,reviewed,nn,nn
2016-12-28T08:41:57.115Z,38.3849,-118.8927,11.4,2.5,ml,26,57.05,0.123,0.1778,nn,nn00570721,2018-07-02T18:09:34.239Z,"28km WSW of Hawthorne, Nevada",earthquake,,1.3,0.37,17,reviewed,nn,nn
2016-12-28T08:39:37.363Z,38.4009,-118.9178,9.9,2.8,ml,23,57.35,0.132,0.1693,nn,nn00570718,2018-07-02T18:09:33.910Z,"29km WSW of Hawthorne, Nevada",earthquake,,1.7,0.27,15,reviewed,nn,nn
2016-12-28T08:36:46.831Z,38.3776,-118.8938,7.9,2.6,ml,20,66.34,0.128,0.1779,nn,nn00570716,2018-07-02T18:09:33.454Z,"29km WSW of Hawthorne, Nevada",earthquake,,2.5,0.28,12,reviewed,nn,nn
2016-12-28T08:34:12.994Z,38.389,-118.8878,11.3,2.5,ml,16,110.72,0.118,0.1513,nn,nn00573046,2018-07-02T18:09:33.106Z,"29km WSW of Hawthorne, Nevada",earthquake,,1.5,0.3,6,reviewed,nn,nn
2016-12-28T08:31:25.407Z,38.3928,-118.8774,11.5,2.5,ml,19,61.78,0.109,0.187,nn,nn00571293,2018-07-02T18:09:32.542Z,"27km WSW of Hawthorne, Nevada",earthquake,,1.4,0.15,3,reviewed,nn,nn
2016-12-28T08:29:39.648Z,38.3716,-118.9409,6.6,3.7,ml,28,42.28,0.162,0.1959,nn,nn00570713,2018-07-02T18:09:32.336Z,"28km ENE of Bridgeport, California",earthquake,,3.1,0.33,19,reviewed,nn,nn
2016-12-28T08:28:35.376Z,38.3933,-118.9155,7.3,2.5,ml,19,111.17,0.134,0.1855,nn,nn00573044,2018-07-02T18:09:32.156Z,"29km WSW of Hawthorne, Nevada",earthquake,,4.1,0.14,2,reviewed,nn,nn
2016-12-28T08:26:57.815Z,38.405,-118.9131,9.9,3.2,ml,18,63.04,0.127,0.1966,nn,nn00573041,2018-07-02T18:09:32.003Z,"28km WSW of Hawthorne, Nevada",earthquake,,1.7,0.12,2,reviewed,nn,nn
2016-12-28T08:26:06.864Z,38.3897,-118.8929,11.1,3.8,ml,21,67.31,0.121,0.1755,nn,nn00570711,2018-07-02T18:09:31.846Z,"27km WSW of Hawthorne, Nevada",earthquake,,1.6,0.29,7,reviewed,nn,nn
